store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,year_first,year_last,X,Y,method,match,dup,st_type,loc_id,st_fips
Terry's Produce NAFNMP,st_373522,1150,5th St,NA,Augusta,GA,30901,Direct Marketing Farmer,5,Local foods,2,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-81.96449,33.4618,usda,NA,NA,DF,L036167,13
Terry's Stop,st_265111,25,Mormon Church Rd,NA,Buchanan,GA,30113,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-85.20697,33.83157,usda,NA,NA,CS,L036492,13
Terry Value Mart,st_316335,4514,Cobb Pkwy,NA,Acworth,GA,30101,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.72403,34.0649,usda,NA,NA,CS,L318263,13
Texaco 1,st_409578,5045,Singleton Rd,NA,Norcross,GA,30093,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.16352,33.91344,usda,NA,NA,CS,L040105,13
Texaco Food And Gas,st_304479,5991,Old Dixie Hwy,NA,Forest Park,GA,30297,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.37695,33.59149,usda,NA,NA,CS,L318326,13
Texaco Food Market,st_332761,842,Harbins Rd,NA,Dacula,GA,30019,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.88927,33.9707,usda,NA,NA,CS,L037398,13
Texaco Food Mart,st_395079,114,Temple Ave,NA,Newnan,GA,30263,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.81014,33.38094,usda,NA,NA,CS,L040043,13
Texaco Food Mart,st_305303,124,Main Street,NA,Jersey,GA,30018,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-83.79971,33.71749,usda,NA,NA,CS,L318328,13
Texaco Food Mart,st_263234,1411,Browns Bridge Rd,NA,Gainesville,GA,30501,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.84109,34.28637,usda,NA,NA,CS,L318331,13
Texaco Food Mart,st_287272,1525,Mountain Industrial Blvd,NA,Stone Mountain,GA,30083,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,0,1,2012,2018,-84.19577,33.82666,usda,NA,NA,CS,L041168,13
Texaco Food Mart,st_346749,1801,Highway 138 NE,NA,Conyers,GA,30013,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.98627,33.66972,usda,NA,NA,CS,L318332,13
Texaco Food Mart,st_215954,1860,Atlanta Rd,NA,Gainesville,GA,30504,Convenience Store,3,Small retail,4,0,0,1,1,1,1,0,0,1,1,1,2010,2018,-83.84556,34.26014,usda,NA,NA,CS,L318333,13
Texaco Food Mart,st_316338,1870,Glenwood Ave Se,NA,Atlanta,GA,30316,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.32662,33.73984,usda,NA,NA,CS,L318334,13
Texaco Food Mart,st_292502,2074,Old Norcross Rd,NA,Lawrenceville,GA,30044,Convenience Store,3,Small retail,4,0,0,0,0,1,0,0,0,0,0,1,2012,2018,-84.06614,33.95123,usda,NA,NA,CS,L318335,13
Texaco Food Mart,st_292502,2074,Old Norcross Rd,NA,Lawrenceville,GA,30044,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2012,2018,-84.06614,33.95123,usda,NA,NA,CS,L318335,13
Texaco Food Mart,st_379506,2348,Main St E,NA,Snellville,GA,30078,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.01095,33.85545,usda,NA,NA,CS,L040948,13
Texaco Food Mart,st_381813,2400,Fairburn Rd,NA,Douglasville,GA,30135,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.67731,33.74005,usda,NA,NA,CS,L318336,13
Texaco Food Mart,st_022191,2400,Fairburn Rd,NA,Douglasville,GA,30135,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,0,1,2018,2018,-84.67731,33.74005,usda,NA,NA,CS,L318336,13
Texaco Food Mart,st_280834,2510,Gresham Rd SE,NA,Atlanta,GA,30316,Convenience Store,3,Small retail,4,0,0,0,0,1,1,0,0,0,0,1,2012,2018,-84.31043,33.71507,usda,NA,NA,CS,L035526,13
Texaco Food Mart,st_345138,2510,Gresham Rd SE,NA,Atlanta,GA,30316,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.31043,33.71507,usda,NA,NA,CS,L035526,13
Texaco Food Mart,st_262267,2675,Stilesboro Rd NW,NA,Kennesaw,GA,30152,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.62904,33.99223,usda,NA,NA,CS,L318337,13
Texaco Food Mart,st_402354,2832,N Decatur Rd,NA,Decatur,GA,30033,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.27706,33.79388,usda,NA,NA,CS,L318338,13
Texaco Food Mart,st_361743,3095,Lenora Church Rd,NA,Snellville,GA,30078,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.00835,33.83416,usda,NA,NA,CS,L040936,13
Texaco Food Mart,st_415585,3129,Cobb Pkwy Nw,NA,Kennesaw,GA,30152,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.65971,34.03109,usda,NA,NA,CS,L318339,13
Texaco Food Mart,st_249118,3230,Pantherville Road,NA,Decatur,GA,30034,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.27233,33.69056,usda,NA,NA,CS,L318340,13
Texaco Food Mart,st_408811,3265,Florence Rd,NA,Powder Springs,GA,30127,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.70342,33.87643,usda,NA,NA,CS,L318341,13
Texaco Food Mart,st_332577,3484,Chamblee Tucker Rd,NA,Atlanta,GA,30341,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.24989,33.8856,usda,NA,NA,CS,L318342,13
Texaco Food Mart,st_363930,3521,Flat Shoals Rd,NA,Decatur,GA,30034,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.2713,33.70484,usda,NA,NA,CS,L037599,13
Texaco Food Mart,st_408709,3580,N Decatur Rd,NA,Scottdale,GA,30079,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.24786,33.78767,usda,NA,NA,CS,L040864,13
Texaco Food Mart,st_385352,4160,Cherokee St Nw,NA,Kennesaw,GA,30144,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.59415,34.05212,usda,NA,NA,CS,L318345,13
Texaco Food Mart,st_343198,4192,Jonesboro Rd,NA,Forest Park,GA,30297,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.36153,33.64013,usda,NA,NA,CS,L038184,13
Texaco Food Mart,st_394761,4476,Ocmulgee East Blvd,NA,Macon,GA,31217,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-83.56874,32.80614,usda,NA,NA,CS,L318346,13
Texaco Food Mart,st_229357,4578,Britt Rd,NA,Tucker,GA,30084,Convenience Store,3,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.20379,33.88079,usda,NA,NA,CS,L318347,13
Texaco Food Mart,st_044658,4578,Britt Rd,NA,Tucker,GA,30084,Convenience Store,3,Small retail,4,1,0,0,0,0,0,0,0,0,0,1,2008,2018,-84.20379,33.88079,usda,NA,NA,CS,L318347,13
Texaco Food Mart,st_041191,503,Forest Pkwy,NA,Forest Park,GA,30297,Convenience Store,3,Small retail,4,1,1,1,1,1,1,0,0,0,0,1,2008,2018,-84.37351,33.62114,usda,NA,NA,CS,L318348,13
Texaco Food Mart,st_325010,503,Forest Pkwy,NA,Forest Park,GA,30297,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.37351,33.62114,usda,NA,NA,CS,L318348,13
Texaco Food Mart,st_357499,5111,Old Dixie Hwy,NA,Forest Park,GA,30297,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.38316,33.61492,usda,NA,NA,CS,L038159,13
Texaco Food Mart,st_397047,5209,W Fayetteville Rd,NA,Atlanta,GA,30349,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.44894,33.6134,usda,NA,NA,CS,L318349,13
Texaco Food Mart,st_341723,550,S Chestatee St,NA,Dahlonega,GA,30533,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.97849,34.52669,usda,NA,NA,CS,L037410,13
Texaco Food Mart,st_273778,5626,Highway 20 SE,NA,Cartersville,GA,30121,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,0,1,1,2012,2018,-84.76441,34.20494,usda,NA,NA,CS,L318350,13
Texaco Food Mart,st_362082,574,Roswell St Se,NA,Marietta,GA,30060,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.53541,33.95052,usda,NA,NA,CS,L318351,13
Texaco Food Mart,st_335253,601,E Jackson St,NA,Dublin,GA,31021,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-82.89759,32.54249,usda,NA,NA,CS,L037852,13
Texaco Food Mart,st_247958,6380,Peachtree Ind Blvd,NA,Atlanta,GA,30360,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.28233,33.92285,usda,NA,NA,CS,L318352,13
Texaco Food Mart,st_254697,6551,Highway 42,NA,Rex,GA,30273,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.27333,33.57815,usda,NA,NA,CS,L318354,13
Texaco Food Mart,st_409574,7915,Jonesboro Rd,NA,Jonesboro,GA,30236,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.35112,33.53846,usda,NA,NA,CS,L038776,13
Texaco Food Mart,st_382600,808,McDonough Blvd SE,NA,Atlanta,GA,30315,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.36013,33.70945,usda,NA,NA,CS,L318356,13
TEXACO FOOD MART,st_037818,126,Valley Hill Rd SW,NA,Riverdale,GA,30274,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.39371,33.56607,usda,NA,NA,CS,L318357,13
TEXACO FOOD MART,st_085829,6223,Bells Ferry Rd,NA,Acworth,GA,30102,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.58079,34.09892,usda,NA,NA,CS,L318359,13
TEXACO FOOD MART,st_037154,824,S Cobb Dr SE,NA,Marietta,GA,30060,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.54824,33.93296,usda,NA,NA,CS,L318362,13
Texaco Food Mart 0,st_383176,6201,Memorial Dr,NA,Stone Mountain,GA,30083,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.18683,33.80614,usda,NA,NA,CS,L041159,13
Texaco Foodmart,st_388399,139,E Crogan St,NA,Lawrenceville,GA,30046,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-83.98598,33.9565,usda,NA,NA,CS,L039036,13
Texaco Foodmart,st_324440,1410,Klondike Rd Sw,NA,Conyers,GA,30094,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.03472,33.66465,usda,NA,NA,CS,L037251,13
Texaco Foodmart,st_345262,3155,Camp Creek Pkwy,NA,Atlanta,GA,30344,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.49276,33.65409,usda,NA,NA,CS,L035416,13
Texaco Foodmart,st_398009,7744,Highway 81 SW,NA,Monroe,GA,30656,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-83.80073,33.90183,usda,NA,NA,CS,L039886,13
Texaco Hop In,st_314491,5248,Memorial Dr,NA,Stone Mountain,GA,30083,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.22136,33.79866,usda,NA,NA,CS,L041152,13
Texaco On The Run,st_315508,3860,Panola Road,NA,Lithonia,GA,30038,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.17911,33.67139,usda,NA,NA,CS,L039179,13
Texaco On Wynnton,st_151607,1708,Wynnton Rd,NA,Columbus,GA,31906,Convenience Store,3,Small retail,4,1,0,0,0,0,0,0,0,0,0,1,2008,2018,-84.96787,32.46766,usda,NA,NA,CS,L318372,13
Texaco West Ave,st_391861,1401,West Ave,NA,Cartersville,GA,30120,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.83327,34.14651,usda,NA,NA,CS,L036745,13
Thapa  LLC,st_412493,6640,Highway 115,NA,Clarkesville,GA,30523,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-83.53523,34.61346,usda,NA,NA,CS,L318475,13
The 50% Store,st_354288,3743,Highway 27 N,NA,Bremen,GA,30110,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-85.16407,33.71862,usda,NA,NA,CS,L318491,13
The Bazaar At Pembroke,st_382268,186,N Main St,NA,Pembroke,GA,31321,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-81.62241,32.13906,usda,NA,NA,CS,L040254,13
The Bread Wagon,st_259870,19133,Hwy 19 N,NA,Thomasville,GA,31792,Medium Grocery Store,10,Grocer,1,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.97474,30.90357,usda,NA,NA,MG,L318568,13
The Brothers Stop 1,st_281143,2909,Highway 76,NA,Chatsworth,GA,30705,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.82446,34.78291,usda,NA,NA,CS,L318575,13
The Buck Stop,st_245790,12255,Warm Springs Rd,NA,Ellerslie,GA,31807,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.81648,32.62141,usda,NA,NA,CS,L318578,13
The Butcher's Market,st_200770,14205,Highway 92,NA,Woodstock,GA,30188,Medium Grocery Store,10,Grocer,1,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.45304,34.08145,usda,NA,NA,MG,L318586,13
THE BUTCHER'S MARKET LLC,st_152313,3619,Cleveland Rd,NA,Dalton,GA,30721,Medium Grocery Store,10,Grocer,1,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.94556,34.88175,usda,NA,NA,MG,L318587,13
The Butcher Shop,st_353784,1080,Hwy 96,NA,Warner Robins,GA,31088,Meat/Poultry Specialty,9,Specialty,5,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.69011,32.55119,usda,NA,NA,ME,L041792,13
The Calico Store,st_039656,1056,Holcomb Dr,NA,Martin,GA,30557,Convenience Store,3,Small retail,4,1,1,1,1,1,0,0,0,0,1,1,2008,2018,-83.13387,34.54065,usda,NA,NA,CS,L318625,13
THE CORNER STORE,st_054023,3104,Wrightsboro Rd,NA,Augusta,GA,30909,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.04954,33.47028,usda,NA,NA,CS,L318707,13
The Country Store,st_284818,448,Brannen Dr,NA,Statesboro,GA,30458,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-81.81704,32.4206,usda,NA,NA,CS,L318734,13
THE COUNTRY STORE,st_171922,1206,Piedmont Hwy,NA,Cedartown,GA,30125,Convenience Store,3,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-85.29559,33.98474,usda,NA,NA,CS,L318738,13
The E-Z Stop,st_261514,1441,Highway 81 S.,NA,Loganville,GA,30052,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.85163,33.76865,usda,NA,NA,CS,L318811,13
The Establishment 1,st_405615,3050,Martin Luther King Jr Dr SW,NA,Atlanta,GA,30311,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.48665,33.75238,usda,NA,NA,CS,L035353,13
The Establishment 2,st_405617,3565,Martin Luther King Jr Dr SW,NA,Atlanta,GA,30331,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.50409,33.75858,usda,NA,NA,CS,L263608,13
The Farmer's Table,st_272393,3670,Highway 5,NA,Douglasville,GA,30135,Medium Grocery Store,10,Grocer,1,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.77394,33.70567,usda,NA,NA,MG,L318846,13
THE FISH MARKET,st_092519,1427,Jeff Davis Rd,NA,Thomaston,GA,30286,Seafood Specialty,13,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.37501,32.93735,usda,NA,NA,SE,L318868,13
The Fish Tank,st_393866,517,S Slappey Blvd,NA,Albany,GA,31701,Seafood Specialty,13,Specialty,5,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.17625,31.56933,usda,NA,NA,SE,L318872,13
The Food Store,st_213936,3195,Austell Road,NA,Marietta,GA,30008,Convenience Store,3,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.58976,33.87565,usda,NA,NA,CS,L318887,13
The Foodmart,st_271978,990,Pine Barren Rd,NA,Pooler,GA,31322,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-81.26597,32.09493,usda,NA,NA,CS,L318892,13
The Fresh Basket Produce NAFNMP,st_373440,1710,S Slappey Blvd,NA,Albany,GA,31701,Farmers' Market,6,Local foods,2,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.17658,31.55355,usda,NA,NA,FM,L318897,13
The Fresh Market 015,st_304702,2701,Washington Rd,NA,Augusta,GA,30909,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-82.02272,33.50861,usda,NA,NA,SM,L036164,13
The Fresh Market 034,st_304763,3005,Old Alabama Rd,NA,Alpharetta,GA,30022,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.27278,34.02173,usda,NA,NA,SM,L318924,13
The Fresh Market 043,st_304792,5515,Chamblee Dunwoody,NA,Dunwoody,GA,30338,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.33565,33.94822,usda,NA,NA,SM,L318933,13
The Fresh Market 044,st_304793,1205,Johnson Ferry Rd,NA,Marietta,GA,30068,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.41781,33.9782,usda,NA,NA,SM,L318934,13
The Fresh Market 061,st_304888,2099,Peachtree Rd NE,NA,Atlanta,GA,30309,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.3922,33.81193,usda,NA,NA,SM,L318944,13
The Fresh Market 065,st_304892,5525,Abercorn St,NA,Savannah,GA,31405,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-81.10986,32.02408,usda,NA,NA,SM,L318947,13
The Fresh Market 068,st_304895,1500,Peachtree Industrial Blvd,NA,Suwanee,GA,30024,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.10014,34.03798,usda,NA,NA,SM,L318950,13
The Fresh Market 084,st_304911,4405,Roswell Rd,NA,Atlanta,GA,30342,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.38062,33.87526,usda,NA,NA,SM,L318964,13
The Fresh Market 093,st_304919,4357,Forsyth Rd,NA,Macon,GA,31210,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-83.69621,32.86737,usda,NA,NA,SM,L216776,13
The Fresh Market 122,st_304945,1591,Bradley Park Dr,NA,Columbus,GA,31904,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.97064,32.53211,usda,NA,NA,SM,L216458,13
The Fresh Market 128,st_304956,100,N Peachtree Pkwy,NA,Peachtree City,GA,30269,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.57069,33.40937,usda,NA,NA,SM,L040230,13
The Fresh Market 155,st_315318,196,Alps Rd,NA,Athens,GA,30606,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-83.40926,33.94701,usda,NA,NA,SM,L193521,13
The Fresh Market 202,st_378164,2480,Briarcliff Rd NE,NA,Atlanta,GA,30329,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.3326,33.82641,usda,NA,NA,SM,L215531,13
The Fresh Market 217,st_387137,1125,Woodstock Rd,NA,Roswell,GA,30075,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.39564,34.0626,usda,NA,NA,SM,L319040,13
The Fresh Market 226,st_395346,1679,SR 124 Scenic Hwy,NA,Snellville,GA,30078,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.01128,33.88238,usda,NA,NA,SM,L319045,13
The Front Porch,st_218671,4320,Burning Bush Rd,NA,Ringgold,GA,30736,Fruits/Veg Specialty,7,Specialty,5,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-85.22736,34.87333,usda,NA,NA,FV,L319056,13
The Garden Spot,st_360040,2222,Hwy 22,NA,Sparta,GA,31087,Direct Marketing Farmer,5,Local foods,2,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.07609,33.17418,usda,NA,NA,DF,L319073,13
THE GAS PUMP,st_199644,1934,Mills B Lane Blvd,NA,Savannah,GA,31405,Convenience Store,3,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-81.13795,32.05332,usda,NA,NA,CS,L319075,13
The Green Market,st_371831,122,E Hancock St,NA,Milledgeville,GA,31061,Farmers' Market,6,Local foods,2,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.22664,33.08136,usda,NA,NA,FM,L319129,13
The Grocery Garage,st_284120,8388,Highway 53 E,NA,Dawsonville,GA,30534,Small Grocery Store,14,Grocer,1,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.02247,34.33914,usda,NA,NA,SG,L319146,13
"The Happy Pantry, Llc",st_413548,718,Greene St,NA,Augusta,GA,30901,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-81.96513,33.47273,usda,NA,NA,CS,L319170,13
The Health Nut,st_324572,993,Main St,NA,Stone Mountain,GA,30083,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.1707,33.80894,usda,NA,NA,CS,L319176,13
The Hot Spot,st_385018,409,E Marable St,NA,Monroe,GA,30655,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-83.71126,33.80354,usda,NA,NA,CS,L319202,13
The Hot Spot,st_234946,409,E Marable St,NA,Monroe,GA,30655,Convenience Store,3,Small retail,4,0,0,0,1,1,1,0,0,0,0,1,2011,2018,-83.71126,33.80354,usda,NA,NA,CS,L319202,13
The Hub At Montgomery,st_370704,4402,Montgomery St,NA,Savannah,GA,31405,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-81.11115,32.0404,usda,NA,NA,CS,L040755,13
The i Market 761,st_299144,1590,Highway 441 Bypass,NA,Cornelia,GA,30531,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-83.54498,34.51157,usda,NA,NA,CO,L319215,13
The i Market 783,st_300502,124,S Main St,NA,Hiawassee,GA,30546,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-83.7533,34.94575,usda,NA,NA,CO,L319217,13
The i Market 788,st_299146,180,Highway 441 N,NA,Clayton,GA,30525,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-83.39639,34.88064,usda,NA,NA,CO,L319218,13
The iMarket 714,st_299139,3354,Nebo Rd,NA,Dallas,GA,30157,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.83056,33.83858,usda,NA,NA,CO,L319222,13
The Kosher Gourmet,st_085862,2153,Briarcliff Rd NE,NA,Atlanta,GA,30329,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.33502,33.81653,usda,NA,NA,CS,L319254,13
THE LATIN HOUSE STORE,st_212066,1719,Holmes Dr,NA,Moultrie,GA,31768,Small Grocery Store,14,Grocer,1,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.76482,31.15593,usda,NA,NA,SG,L319268,13
The Lodge Meat Market,st_403609,333,E McCarty St,NA,Sandersville,GA,31082,Meat/Poultry Specialty,9,Specialty,5,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-82.80523,32.98856,usda,NA,NA,ME,L040697,13
The Market,st_286348,1861,Highway 211 NE,NA,Winder,GA,30680,Medium Grocery Store,10,Grocer,1,0,0,0,0,0,0,0,0,0,0,1,2018,2018,-83.58965,34.00342,usda,NA,NA,MG,L041910,13
The Market,st_037975,1861,Highway 211 NE,NA,Winder,GA,30680,Medium Grocery Store,10,Grocer,1,1,1,1,0,0,0,0,0,0,0,1,2008,2018,-83.58965,34.00342,usda,NA,NA,MG,L041910,13
The Market,st_334586,2007,Scenic Hwy N,NA,Snellville,GA,30078,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.01524,33.86992,usda,NA,NA,CS,L319330,13
The Market,st_064725,203,W Railroad St S,NA,Pelham,GA,31779,Large Grocery Store,8,Grocer,1,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.15218,31.12492,usda,NA,NA,LG,L040249,13
The Market At Glade Road,st_354356,6674,Glade Rd SE,NA,Acworth,GA,30102,Fruits/Veg Specialty,7,Specialty,5,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.68032,34.11764,usda,NA,NA,FV,L319341,13
The Market Basket LLC,st_336172,370,Allen Memorial Dr,NA,Milledgeville,GA,31061,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.2369,33.05577,usda,NA,NA,CO,L319351,13
THE MARKET FRESH SEAFOOD,st_141720,881,Tebeau St,NA,Waycross,GA,31501,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.3602,31.21646,usda,NA,NA,CO,L319352,13
The Market Garden,st_356012,5790,Old National Hwy,NA,Atlanta,GA,30349,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.46957,33.59748,usda,NA,NA,SG,L319353,13
